Ahmedabad,"[ 4438359.30160023 12198692.78169187 -1628022.29183898  1962545.75363021
   401734.99256592]",19525413.76896436,"[np.float64(3.2413793103448274), np.float64(1978.503448275862), np.float64(0.8931034482758621), np.float64(0.04482758620689655), np.float64(0.06206896551724138)]","[np.float64(0.9118065589538433), np.float64(1480.4459306021229), np.float64(0.30898168061169357), np.float64(0.2069252853610689), np.float64(0.24128076806256418)]"
Ahmedabad,"[ 4438359.30160023 12198692.78169187 -1628022.29183898  1962545.75363021
   401734.99256592]",19525413.76896436,"[np.float64(3.2413793103448274), np.float64(1978.503448275862), np.float64(0.8931034482758621), np.float64(0.04482758620689655), np.float64(0.06206896551724138)]","[np.float64(0.9118065589538433), np.float64(1480.4459306021229), np.float64(0.30898168061169357), np.float64(0.2069252853610689), np.float64(0.24128076806256418)]"
Ahmedabad,"[ 4438359.30160023 12198692.78169187 -1628022.29183898  1962545.75363021
   401734.99256592]",19525413.76896436,"[np.float64(3.2413793103448274), np.float64(1978.503448275862), np.float64(0.8931034482758621), np.float64(0.04482758620689655), np.float64(0.06206896551724138)]","[np.float64(0.9118065589538433), np.float64(1480.4459306021229), np.float64(0.30898168061169357), np.float64(0.2069252853610689), np.float64(0.24128076806256418)]"
Ahmedabad,"[ 4438359.30160023 12198692.78169187 -1628022.29183898  1962545.75363021
   401734.99256592]",19525413.76896436,"[np.float64(3.2413793103448274), np.float64(1978.503448275862), np.float64(0.8931034482758621), np.float64(0.04482758620689655), np.float64(0.06206896551724138)]","[np.float64(0.9118065589538433), np.float64(1480.4459306021229), np.float64(0.30898168061169357), np.float64(0.2069252853610689), np.float64(0.24128076806256418)]"
Ahmedabad ,"[ 4438359.30160023 12198692.78169187 -1628022.29183898  1962545.75363021
   401734.99256592]",19525413.76896436,"[np.float64(3.2413793103448274), np.float64(1978.503448275862), np.float64(0.8931034482758621), np.float64(0.04482758620689655), np.float64(0.06206896551724138)]","[np.float64(0.9118065589538433), np.float64(1480.4459306021229), np.float64(0.30898168061169357), np.float64(0.2069252853610689), np.float64(0.24128076806256418)]"
Ahmedabad,"[ 4438359.30160023 12198692.78169187 -1628022.29183898  1962545.75363021
   401734.99256592]",19525413.76896436,"[np.float64(3.2413793103448274), np.float64(1978.503448275862), np.float64(0.8931034482758621), np.float64(0.04482758620689655), np.float64(0.06206896551724138)]","[np.float64(0.9118065589538433), np.float64(1480.4459306021229), np.float64(0.30898168061169357), np.float64(0.2069252853610689), np.float64(0.24128076806256418)]"
Ahmedabad,"[ 4438359.30160023 12198692.78169187 -1628022.29183898  1962545.75363021
   401734.99256592]",19525413.76896436,"[np.float64(3.2413793103448274), np.float64(1978.503448275862), np.float64(0.8931034482758621), np.float64(0.04482758620689655), np.float64(0.06206896551724138)]","[np.float64(0.9118065589538433), np.float64(1480.4459306021229), np.float64(0.30898168061169357), np.float64(0.2069252853610689), np.float64(0.24128076806256418)]"
Ahmedabad,"[ 4438359.30160023 12198692.78169187 -1628022.29183898  1962545.75363021
   401734.99256592]",19525413.76896436,"[np.float64(3.2413793103448274), np.float64(1978.503448275862), np.float64(0.8931034482758621), np.float64(0.04482758620689655), np.float64(0.06206896551724138)]","[np.float64(0.9118065589538433), np.float64(1480.4459306021229), np.float64(0.30898168061169357), np.float64(0.2069252853610689), np.float64(0.24128076806256418)]"
Ahmedabad,"[ 4438359.30160023 12198692.78169187 -1628022.29183898  1962545.75363021
   401734.99256592]",19525413.76896436,"[np.float64(3.2413793103448274), np.float64(1978.503448275862), np.float64(0.8931034482758621), np.float64(0.04482758620689655), np.float64(0.06206896551724138)]","[np.float64(0.9118065589538433), np.float64(1480.4459306021229), np.float64(0.30898168061169357), np.float64(0.2069252853610689), np.float64(0.24128076806256418)]"
Ahmedabad,"[ 4438359.30160023 12198692.78169187 -1628022.29183898  1962545.75363021
   401734.99256592]",19525413.76896436,"[np.float64(3.2413793103448274), np.float64(1978.503448275862), np.float64(0.8931034482758621), np.float64(0.04482758620689655), np.float64(0.06206896551724138)]","[np.float64(0.9118065589538433), np.float64(1480.4459306021229), np.float64(0.30898168061169357), np.float64(0.2069252853610689), np.float64(0.24128076806256418)]"
Ahmedabad,"[ 4438359.30160023 12198692.78169187 -1628022.29183898  1962545.75363021
   401734.99256592]",19525413.76896436,"[np.float64(3.2413793103448274), np.float64(1978.503448275862), np.float64(0.8931034482758621), np.float64(0.04482758620689655), np.float64(0.06206896551724138)]","[np.float64(0.9118065589538433), np.float64(1480.4459306021229), np.float64(0.30898168061169357), np.float64(0.2069252853610689), np.float64(0.24128076806256418)]"
Ahmedabad,"[ 4438359.30160023 12198692.78169187 -1628022.29183898  1962545.75363021
   401734.99256592]",19525413.76896436,"[np.float64(3.2413793103448274), np.float64(1978.503448275862), np.float64(0.8931034482758621), np.float64(0.04482758620689655), np.float64(0.06206896551724138)]","[np.float64(0.9118065589538433), np.float64(1480.4459306021229), np.float64(0.30898168061169357), np.float64(0.2069252853610689), np.float64(0.24128076806256418)]"
Bangalore,"[  471611.651916   16643256.60355928   401464.46039068 -2096794.75125133
   374877.57517835]",23866218.419461675,"[np.float64(3.040268456375839), np.float64(1854.5570469798658), np.float64(0.9161073825503355), np.float64(0.010067114093959731), np.float64(0.0738255033557047)]","[np.float64(0.7452686973748991), np.float64(1037.7872134676345), np.float64(0.2772267054003072), np.float64(0.09982868980297661), np.float64(0.2614867079030625)]"
